contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 16-Jun-2026,16-Jun-2026,Call,25300,2.4,-1.7,-41.46,3.8,4.0,2.4,2.5,479830,1425095.1,1425095.1,12141124095.1,23366.7,5064.0,7382,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22550,24.65,0.95,4.01,23.45,39.95,19.25,24.65,474760,12353255.2,12353255.2,10718191255.2,23366.7,1694.0,7304,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21700,4.15,-1.15,-21.7,4.5,5.65,4.15,4.6,460850,2202863.0,2202863.0,10002647863.0,23366.7,4633.0,7090,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24450,14.95,-9.45,-38.73,23.2,25.4,14.6,16.75,409630,7729718.1,7729718.1,10023183218.1,23366.7,1320.0,6302,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22450,18.5,-1.05,-5.37,19.2,30.5,14.9,18.5,378755,7609187.95,7609187.95,8510658937.95,23366.7,1306.0,5827,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22250,9.95,-1.4,-12.33,11.15,17.3,9.15,10.4,377715,4377716.85,4377716.85,8408536466.85,23366.7,1715.0,5811,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21600,4.25,-0.65,-13.27,3.95,4.85,3.95,4.25,355485,1525030.65,1525030.65,7680001030.65,23366.7,2663.0,5469,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23700,390.0,32.25,9.01,320.85,472.5,305.7,379.85,354575,130650250.25,130650250.25,8534077750.25,23366.7,2242.0,5455,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23000,523.8,-58.65,-10.07,628.95,637.9,468.0,536.95,346710,192417115.8,192417115.8,8166747115.8,23366.7,2028.0,5334,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,24650,8.75,-5.95,-40.48,14.9,14.9,8.75,9.85,311740,3709706.0,3709706.0,7688100706.0,23366.7,1754.0,4796,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,24000,622.3,52.05,9.13,531.7,707.0,506.65,612.0,274950,160807257.0,160807257.0,6759607257.0,23366.7,3670.0,4230,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22150,8.2,-1.2,-12.77,9.45,13.4,7.45,8.85,272090,2557646.0,2557646.0,6029351146.0,23366.7,1076.0,4186,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25400,2.25,-1.35,-37.5,3.55,3.65,2.2,2.35,268580,711737.0,711737.0,6822643737.0,23366.7,2084.0,4132,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23800,458.2,42.6,10.25,389.3,541.0,369.5,454.1,247715,108687433.4,108687433.4,6004304433.4,23366.7,2545.0,3811,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23250,340.65,-52.7,-13.4,422.5,448.5,307.8,353.1,236080,84951027.2,84951027.2,5573811027.2,23366.7,1099.0,3632,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25900,1.6,-0.85,-34.69,2.35,2.4,1.6,1.75,232440,453258.0,453258.0,6020649258.0,23366.7,2359.0,3576,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,25600,2.25,-0.8,-26.23,2.95,3.0,1.65,2.1,200590,487433.7,487433.7,5135591433.7,23366.7,885.0,3086,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,23100,444.2,-52.7,-10.61,533.9,559.7,402.7,456.1,197210,91663208.0,91663208.0,4647214208.0,23366.7,1032.0,3034,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Call,26100,1.45,-0.5,-25.64,2.0,2.15,1.35,1.5,164645,266724.9,266724.9,4297501224.9,23366.7,1592.0,2533,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,22050,6.9,-1.05,-13.21,7.6,10.5,6.1,7.15,147225,1136577.0,1136577.0,3247447827.0,23366.7,556.0,2265,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,23650,354.8,36.25,11.38,295.55,437.0,277.85,350.85,141960,47396185.2,47396185.2,3404750185.2,23366.7,1128.0,2184,2026-06-08 09:01:52.631243+05:30
NIFTY 16-Jun-2026,16-Jun-2026,Put,21400,4.0,-0.25,-5.88,4.0,4.3,3.75,4.1,136760,552510.4,552510.4,2927216510.4,23366.7,1441.0,2104,2026-06-08 09:01:52.631243+05:30
