contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades,datetime
NIFTY 07-Jul-2026,07-Jul-2026,Put,24500,439.95,-49.85,-10.18,450.0,460.0,312.05,440.65,1065740,408146447.8,408146447.8,26518776447.8,23992.75,6745.0,16396,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,25300,4.0,-0.55,-12.09,4.4,7.2,2.75,4.1,1049100,5654649.0,5654649.0,26547884649.0,23992.75,4269.0,16140,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22500,4.1,-3.9,-48.75,6.8,6.8,4.1,4.5,1029990,5510446.5,5510446.5,23180285446.5,23992.75,7996.0,15846,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,26000,1.25,-0.45,-26.47,2.0,2.45,1.2,1.4,988780,1760028.4,1760028.4,25710040028.4,23992.75,8635.0,15212,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,24650,30.45,-5.0,-14.1,39.1,61.8,27.4,29.5,984685,37309714.65,37309714.65,24309794964.65,23992.75,3768.0,15149,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,24250,262.2,-52.6,-16.71,254.25,280.7,180.0,269.05,965510,212585991.8,212585991.8,23626203491.8,23992.75,1435.0,14854,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Put,22000,3.25,-2.15,-39.81,4.55,6.1,3.1,3.45,960505,3822809.9,3822809.9,21134932809.9,23992.75,11522.0,14777,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,24050,230.1,-2.7,-1.16,269.0,349.45,214.15,225.3,938795,243082189.35,243082189.35,22821101939.35,23992.75,3031.0,14443,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,24550,46.1,-4.95,-9.7,62.1,88.75,41.15,44.25,901940,50472562.4,50472562.4,22193099562.4,23992.75,2681.0,13876,2026-06-29 09:01:28.751501+05:30
NIFTY 07-Jul-2026,07-Jul-2026,Call,24950,9.45,-2.1,-18.18,12.05,19.1,8.35,9.35,875420,10111101.0,10111101.0,21851840101.0,23992.75,2621.0,13468,2026-06-29 09:01:28.751501+05:30
